word1,word2,num_paths,word_count_wiwj,degree_wiwj,degree_centrality_wiwj,closeness_centrality_wiwj,betweenness_wiwj,betweenness_centrality_wiwj,eigenvector_centrality_wiwj,clustering_coefficient_wiwj,preferential_attachment,shortest_path_length,word_count_i,degree_i,degree_centrality_i,closeness_centrality_i,betweenness_i,betweenness_centrality_i,eigenvector_centrality_i,clustering_coefficient_i,word_count_j,degree_j,degree_centrality_j,closeness_centrality_j,betweenness_j,betweenness_centrality_j,eigenvector_centrality_j,clustering_coefficient_j
光合作用,运动场地,143073,1,9,0.000239133,0.123305354,5.855726477,1.67079E-08,0.001818193,0.222222222,9,3,1,3,0.015463918,0.354661792,7.807635303,0.000417052,0.043697617,0.333333333,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667
呼吸作用,运动场地,120509,1,6,0.000159422,0.122856154,4.307667628,1.22909E-08,0.001596918,0,6,3,1,2,0.010309278,0.353369763,5.743556837,0.000306798,0.038379585,0,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667
写字,运动场地,67856,1,3,7.97109E-05,0.117300919,0,0,0.000974447,0,3,3,1,1,0.005154639,0.337391304,0,0,0.023419405,0,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667
草地,运动场地,206596,9,24,0.000637687,0.155052939,91.44367654,2.60913E-07,0.006167912,0.357142857,24,1,9,8,0.041237113,0.445977011,121.924902,0.006512734,0.148236752,0.535714286,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667
日记,植物,182992,164,285,0.007572537,0.165623707,313948.929,0.000895779,0.004697146,0,285,2,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915
中性笔,日记,134538,164,265,0.007041131,0.157385879,324994.5168,0.000927295,0.003549662,0,265,2,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
日记,暴雨,183209,164,230,0.00611117,0.156566161,201710.384,0.000575533,0.004153236,0,230,2,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343
日记,足球,169584,164,250,0.006642576,0.1525924,257849.3872,0.000735712,0.003662185,0,250,2,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
日记,草,121098,22,35,0.000929961,0.121212512,2045.417486,5.83612E-06,0.001230024,0,35,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476
日记,足球场,125830,18,50,0.001328515,0.121950113,7062.361969,2.01508E-05,0.001318291,0,50,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444
日记,简笔画,61072,2,15,0.000398555,0.118349224,582.3784652,1.66168E-06,0.000734866,0,15,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333
日记,绘画材料,45441,2,10,0.000265703,0.116967715,0,0,0.000627477,0,10,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,1,2,0.010309278,0.377431907,0,0,0.050820225,1
大自然,日记,86359,8,25,0.000664258,0.116288986,1890.407978,5.39383E-06,0.000963825,0,25,3,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
日记,纤维材料,51917,2,10,0.000265703,0.118116711,0,0,0.000680948,0,10,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,1,2,0.010309278,0.381139489,0,0,0.055150914,1
文具店,日记,73319,4,20,0.000531406,0.116740594,1620.024036,4.62236E-06,0.000804741,0,20,3,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
日记,笔,39817,12,30,0.000797109,0.12421778,17334.62852,4.94603E-05,0.000829629,0,30,1,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333
学习用品,日记,129702,78,80,0.002125624,0.121457385,11918.07663,3.40054E-05,0.001511708,0,80,2,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
人类,日记,204635,86,160,0.004251249,0.152206091,170468.8408,0.000486393,0.003344175,0,160,3,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
动物,日记,148057,54,50,0.001328515,0.108326857,3904.659017,1.1141E-05,0.001120172,0,50,4,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
日记,生物,193741,46,65,0.00172707,0.124992528,18736.86302,5.34612E-05,0.001996267,0,65,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
日记,运动,82877,16,45,0.001195664,0.116288986,14562.89248,4.15518E-05,0.000814142,0,45,2,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
天气,日记,172360,76,85,0.002258476,0.122446855,37933.92777,0.000108235,0.001738238,0,85,3,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
日记,晴天,55063,4,15,0.000398555,0.10697759,1395.085708,3.98055E-06,0.000505579,0,15,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
日记,阳光,65399,4,20,0.000531406,0.113866299,1610.070057,4.59395E-06,0.000806076,0,20,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
光合作用,日记,54064,2,15,0.000398555,0.109911162,417.5564891,1.1914E-06,0.000539534,0,15,3,1,3,0.015463918,0.354661792,7.807635303,0.000417052,0.043697617,0.333333333,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
呼吸作用,日记,46080,2,10,0.000265703,0.109510757,307.1684748,8.76433E-07,0.000473873,0,10,3,1,2,0.010309278,0.353369763,5.743556837,0.000306798,0.038379585,0,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
写字,日记,19454,2,5,0.000132852,0.104558967,0,0,0.000289159,0,5,3,1,1,0.005154639,0.337391304,0,0,0.023419405,0,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
日记,草地,141100,18,40,0.001062812,0.138210128,6520.608616,1.8605E-05,0.001830279,0,40,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,9,8,0.041237113,0.445977011,121.924902,0.006512734,0.148236752,0.535714286
日记,运动场地,54379,2,15,0.000398555,0.107744455,40.11039894,1.14446E-07,0.00051374,0,15,3,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667
天气类型,植物,190930,82,114,0.003029015,0.182535987,226184.6568,0.000645364,0.010806675,0,114,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915
中性笔,天气类型,230957,82,106,0.002816452,0.173456972,234142.4559,0.00066807,0.008166671,0,106,2,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
天气类型,暴雨,26407,82,92,0.002444468,0.17255355,145322.3431,0.000414643,0.009555306,0,92,1,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343
天气类型,足球,252234,82,100,0.002657031,0.168174019,185767.7149,0.000530044,0.008425551,0,100,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
天气类型,草,155367,11,14,0.000371984,0.133589846,1473.622011,4.20463E-06,0.002829904,0,14,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476
天气类型,足球场,168946,9,20,0.000531406,0.134402765,5088.082076,1.45176E-05,0.003032979,0,20,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444
天气类型,简笔画,63441,1,6,0.000159422,0.13043418,419.5748453,1.19716E-06,0.001690698,0,6,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333
天气类型,绘画材料,39777,1,4,0.000106281,0.128911602,0,0,0.001443631,0,4,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,1,2,0.010309278,0.377431907,0,0,0.050820225,1
大自然,天气类型,69980,4,10,0.000265703,0.128163566,1361.945337,3.88599E-06,0.002217463,0,10,2,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
天气类型,纤维材料,71804,1,4,0.000106281,0.130177924,0,0,0.001566651,0,4,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,1,2,0.010309278,0.381139489,0,0,0.055150914,1
天气类型,文具店,130505,2,8,0.000212562,0.128661288,1167.147095,3.33018E-06,0.001851459,0,8,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5
天气类型,笔,98031,6,12,0.000318844,0.13690199,12488.74145,3.56337E-05,0.001908718,0,12,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333
天气类型,学习用品,224992,39,32,0.00085025,0.133859724,8586.384036,2.44992E-05,0.003477972,0,32,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209
人类,天气类型,251826,43,64,0.0017005,0.167748262,122814.3583,0.000350422,0.007693908,0,64,2,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
动物,天气类型,185992,27,20,0.000531406,0.119388402,2813.113466,8.02655E-06,0.002577169,0,20,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
天气类型,生物,187979,23,26,0.000690828,0.137755849,13498.98197,3.85162E-05,0.004592792,0,26,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
天气类型,运动,126976,8,18,0.000478265,0.128163566,10491.84289,2.9936E-05,0.001873088,0,18,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
天气,天气类型,154348,38,34,0.00090339,0.134950231,27329.5165,7.79783E-05,0.003999147,0,34,2,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
天气类型,晴天,68788,2,6,0.000159422,0.117901358,1005.090169,2.86779E-06,0.001163181,0,6,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
天气类型,阳光,51933,2,8,0.000212562,0.125493491,1159.975747,3.30972E-06,0.001854531,0,8,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
光合作用,天气类型,63908,1,6,0.000159422,0.121134485,300.8287733,8.58344E-07,0.001241301,0,6,3,1,3,0.015463918,0.354661792,7.807635303,0.000417052,0.043697617,0.333333333,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
呼吸作用,天气类型,57686,1,4,0.000106281,0.120693194,221.2996753,6.31426E-07,0.001090234,0,4,3,1,2,0.010309278,0.353369763,5.743556837,0.000306798,0.038379585,0,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
写字,天气类型,36244,1,2,5.31406E-05,0.115235762,0,0,0.000665266,0,2,3,1,1,0.005154639,0.337391304,0,0,0.023419405,0,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0
天气类型,草地,174391,9,16,0.000425125,0.152323134,4697.775613,1.3404E-05,0.004210905,0,16,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,9,8,0.041237113,0.445977011,121.924902,0.006512734,0.148236752,0.535714286
天气类型,运动场地,83663,1,6,0.000159422,0.118746529,28.8975562,8.24523E-08,0.001181957,0,6,3,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667
天气类型,日记,26407,2,10,0.000265703,0.105847545,2060.608903,5.87946E-06,0.000350737,0,10,1,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
日常生活,植物,135726,82,114,0.003029015,0.148539313,48668.76837,0.000138865,0.002426073,0,114,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915
中性笔,日常生活,124540,82,106,0.002816452,0.141151232,50381.06967,0.00014375,0.001833398,0,106,3,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
日常生活,暴雨,141806,82,92,0.002444468,0.14041607,31269.40419,8.92199E-05,0.002145144,0,92,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343
日常生活,足球,85478,82,100,0.002657031,0.13685221,39972.14496,0.000114051,0.001891516,0,100,2,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
日常生活,草,73973,11,14,0.000371984,0.108709215,317.0832599,9.04722E-07,0.000635307,0,14,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,11,7,0.036082474,0.391129032,38.24601986,0.002042947,0.099621293,0.476190476
日常生活,足球场,77082,9,20,0.000531406,0.109370732,1094.816472,3.1238E-06,0.000680897,0,20,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,9,10,0.051546392,0.393509128,132.0548191,0.007053834,0.106770164,0.244444444
日常生活,简笔画,47505,1,6,0.000159422,0.106141281,90.2810617,2.57596E-07,0.000379558,0,6,4,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,1,3,0.015463918,0.381889764,10.88954138,0.000581675,0.059517737,0.333333333
日常生活,绘画材料,38389,1,4,0.000106281,0.104902278,0,0,0.000324092,0,4,4,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,1,2,0.010309278,0.377431907,0,0,0.050820225,1
大自然,日常生活,62024,4,10,0.000265703,0.10429356,293.0534859,8.36159E-07,0.000497815,0,10,4,4,5,0.025773196,0.375241779,35.34759118,0.001888125,0.078061483,0.5,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
日常生活,纤维材料,31960,1,4,0.000106281,0.105932752,0,0,0.000351709,0,4,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,1,2,0.010309278,0.381139489,0,0,0.055150914,1
文具店,日常生活,46675,2,8,0.000212562,0.104698584,251.1382179,7.16564E-07,0.000415648,0,8,3,2,4,0.020618557,0.376699029,30.29184597,0.001618068,0.065177048,0.5,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
日常生活,笔,46553,6,12,0.000318844,0.111404485,2687.236498,7.66739E-06,0.000428503,0,12,2,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,6,6,0.030927835,0.400826446,324.1296954,0.017313696,0.067192728,0.133333333
学习用品,日常生活,86344,39,32,0.00085025,0.10892883,1847.555629,5.27156E-06,0.000780796,0,32,3,39,16,0.082474227,0.391919192,222.8488797,0.011903685,0.122435267,0.208791209,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
人类,日常生活,101467,43,64,0.0017005,0.136505749,26426.29983,7.54012E-05,0.001727264,0,64,2,43,32,0.164948454,0.491139241,3187.493368,0.170262986,0.27084915,0.108870968,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
动物,日常生活,86168,27,20,0.000531406,0.09715274,605.3052829,1.7271E-06,0.000578568,0,20,3,27,10,0.051546392,0.34954955,73.01084856,0.003899944,0.090724234,0.244444444,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
日常生活,生物,126335,23,26,0.000690828,0.112099316,2904.6127,8.28763E-06,0.001031071,0,26,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,23,13,0.067010309,0.403326403,350.349227,0.018714237,0.161680347,0.358974359
日常生活,运动,11273,8,18,0.000478265,0.10429356,2257.558397,6.44141E-06,0.000420504,0,18,1,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,8,9,0.046391753,0.375241779,272.3026857,0.014545307,0.06593844,0.138888889
天气,日常生活,113005,38,34,0.00090339,0.109816234,5880.566466,1.67788E-05,0.000897799,0,34,3,38,17,0.087628866,0.395112016,709.3034867,0.03788812,0.140782238,0.176470588,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
日常生活,晴天,32287,2,6,0.000159422,0.095942653,216.267988,6.1707E-07,0.000261131,0,6,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,2,3,0.015463918,0.34519573,26.08586075,0.001393401,0.040947546,0
日常生活,阳光,47557,2,8,0.000212562,0.102120778,249.5951393,7.12161E-07,0.000416338,0,8,4,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,2,4,0.020618557,0.367424242,30.10572257,0.001608126,0.065285169,0.333333333
光合作用,日常生活,36215,1,6,0.000159422,0.098573621,64.73014612,1.84692E-07,0.000278669,0,6,4,1,3,0.015463918,0.354661792,7.807635303,0.000417052,0.043697617,0.333333333,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
呼吸作用,日常生活,30432,1,4,0.000106281,0.098214519,47.61765361,1.35866E-07,0.000244755,0,4,4,1,2,0.010309278,0.353369763,5.743556837,0.000306798,0.038379585,0,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
写字,日常生活,17880,1,2,5.31406E-05,0.093773514,0,0,0.000149351,0,2,4,1,1,0.005154639,0.337391304,0,0,0.023419405,0,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
日常生活,草地,89075,9,16,0.000425125,0.123953496,1010.833168,2.88417E-06,0.000945338,0,16,3,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,9,8,0.041237113,0.445977011,121.924902,0.006512734,0.148236752,0.535714286
日常生活,运动场地,24586,1,6,0.000159422,0.096630414,6.217965839,1.77415E-08,0.000265347,0,6,2,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,1,3,0.015463918,0.347670251,0.75,4.0062E-05,0.04160852,0.666666667
日常生活,日记,11273,2,10,0.000265703,0.086133819,443.3868274,1.2651E-06,7.87395E-05,0,10,1,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0,2,5,0.025773196,0.309904153,53.48053192,0.002856713,0.012347,0
天气类型,日常生活,22176,1,4,0.000106281,0.094929174,319.438253,9.11442E-07,0.000181155,0,4,2,1,2,0.010309278,0.341549296,38.53007494,0.002058121,0.028406617,0,1,2,0.010309278,0.277936963,8.290621118,0.000442851,0.006377218,0
合同,植物,294334,82,114,0.003029015,0.186811605,0,0,0.010634775,0.046365915,114,2,1,2,0.010309278,0.34954955,0,0,0.027954757,1,82,57,0.293814433,0.534435262,5870.340434,0.313569811,0.380428098,0.046365915
中性笔,合同,42788,82,106,0.002816452,0.177519928,0,0,0.008036765,0.029027576,106,1,82,53,0.273195876,0.507853403,6076.875176,0.324602061,0.287491858,0.029027576,1,2,0.010309278,0.34954955,0,0,0.027954757,1
合同,暴雨,296403,82,92,0.002444468,0.176595345,0,0,0.009403312,0.0647343,92,2,1,2,0.010309278,0.34954955,0,0,0.027954757,1,82,46,0.237113402,0.505208333,3771.660017,0.201466803,0.33637608,0.0647343
合同,足球,240685,82,100,0.002657031,0.17211323,0,0,0.008291527,0.04,100,2,1,2,0.010309278,0.34954955,0,0,0.027954757,1,82,50,0.257731959,0.492385787,4821.369158,0.257538014,0.296605232,0.04
