word1,word2,num_paths,word_count_wiwj,degree_wiwj,degree_centrality_wiwj,closeness_centrality_wiwj,betweenness_wiwj,betweenness_centrality_wiwj,eigenvector_centrality_wiwj,clustering_coefficient_wiwj,preferential_attachment,shortest_path_length,word_count_i,degree_i,degree_centrality_i,closeness_centrality_i,betweenness_i,betweenness_centrality_i,eigenvector_centrality_i,clustering_coefficient_i,word_count_j,degree_j,degree_centrality_j,closeness_centrality_j,betweenness_j,betweenness_centrality_j,eigenvector_centrality_j,clustering_coefficient_j
国家,基础建设,3461,77,130,0.003839792,0.14473943,374953.6199,0.001322817,0.002266298,0,130,2,77,65,0.35326087,0.542772861,8753.294444,0.519915327,0.483817032,0.034615385,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
基础建设,花朵,10233,77,112,0.003308129,0.135918744,282100.8858,0.000995237,0.001970374,0,112,3,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0,77,56,0.304347826,0.509695291,6585.646825,0.391164577,0.420642156,0.042207792
园丁,基础建设,11912,7,18,0.000531664,0.110510511,26190.45264,9.24E-05,0.000717968,0,18,3,7,9,0.048913043,0.414414414,611.4162698,0.036316006,0.153274176,0.361111111,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
基础建设,学生,9811,5,14,0.000413516,0.103954802,2891.75068,1.02E-05,0.000563916,0,14,3,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0,5,7,0.038043478,0.389830508,67.50793651,0.004009737,0.120386761,0.476190476
基础建设,教师,10892,4,12,0.000354442,0.095090439,1791.892721,6.32E-06,0.000441735,0,12,4,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0,4,6,0.032608696,0.356589147,41.83174603,0.002484661,0.094303171,0.466666667
基础建设,青年,7690,22,42,0.001240548,0.115179969,79048.95915,0.000278881,0.000868318,0,42,3,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0,22,21,0.114130435,0.431924883,1845.398413,0.109610264,0.185371569,0.080952381
公民,基础建设,5328,1,6,0.000177221,0.100752909,0,0,0.000385901,0,6,3,1,3,0.016304348,0.377823409,0,0,0.082383554,1,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
基础建设,植物,9562,22,28,0.000827032,0.114641745,82927.68208,0.000292565,0.00063511,0,28,3,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0,22,14,0.076086957,0.429906542,1935.947222,0.11498855,0.135585383,0.098901099
光合作用,基础建设,3235,1,6,0.000177221,0.080834706,440.4939286,1.55E-06,7.74E-05,0,6,4,1,3,0.016304348,0.303130148,10.28333333,0.000610794,0.016525758,0,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
人类,基础建设,12493,21,56,0.001654064,0.124219409,129086.9548,0.000455412,0.001187203,0,56,3,21,28,0.152173913,0.465822785,3013.535714,0.178993568,0.253448122,0.087301587,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
地球,基础建设,5249,2,6,0.000177221,0.097937458,484.9614796,1.71E-06,0.000342455,0,6,3,2,3,0.016304348,0.367265469,11.32142857,0.000672454,0.073108393,0.666666667,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
基础建设,氧气,3818,1,6,0.000177221,0.085481998,1110.974847,3.92E-06,0.00011893,0,6,4,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0,1,3,0.016304348,0.320557491,25.93571429,0.001540491,0.025389618,0
呼吸作用,基础建设,2701,1,4,0.000118147,0.080569239,160.6339286,5.67E-07,6.73E-05,0,4,4,1,2,0.010869565,0.302134647,3.75,0.000222737,0.014373318,0,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
二氧化碳,基础建设,3430,1,4,0.000118147,0.085185185,455.5884184,1.61E-06,0.000112918,0,4,4,1,2,0.010869565,0.319444444,10.63571429,0.000631725,0.024106191,0,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
发展,基础建设,412,3,8,0.000236295,0.096020874,10438.7916,3.68E-05,0.000236787,0,8,1,3,4,0.02173913,0.360078278,243.6936508,0.014474558,0.050550114,0.333333333,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
劳动力,国家,18994,77,130,0.003839792,0.165074721,1251700.264,0.004415933,0.008090636,0,130,2,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,77,65,0.35326087,0.542772861,8753.294444,0.519915327,0.483817032,0.034615385
劳动力,花朵,23956,77,112,0.003308129,0.155014766,941731.8159,0.003322381,0.007034193,0,112,2,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,77,56,0.304347826,0.509695291,6585.646825,0.391164577,0.420642156,0.042207792
劳动力,园丁,39983,7,18,0.000531664,0.126036781,87431.07083,0.000308452,0.002563129,0,18,3,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,7,9,0.048913043,0.414414414,611.4162698,0.036316006,0.153274176,0.361111111
劳动力,学生,32652,5,14,0.000413516,0.118560022,9653.474187,3.41E-05,0.002013169,0,14,3,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,5,7,0.038043478,0.389830508,67.50793651,0.004009737,0.120386761,0.476190476
劳动力,教师,36396,4,12,0.000354442,0.108450253,5981.840083,2.11E-05,0.001576986,0,12,3,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,4,6,0.032608696,0.356589147,41.83174603,0.002484661,0.094303171,0.466666667
劳动力,青年,412,22,42,0.001240548,0.131362278,263887.5792,0.000930982,0.003099878,0,42,1,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,22,21,0.114130435,0.431924883,1845.398413,0.109610264,0.185371569,0.080952381
公民,劳动力,14216,1,6,0.000177221,0.114908276,0,0,0.00137766,0,6,2,1,3,0.016304348,0.377823409,0,0,0.082383554,1,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0
劳动力,植物,32270,22,28,0.000827032,0.130748436,276835.8434,0.000976662,0.002267328,0,28,3,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,22,14,0.076086957,0.429906542,1935.947222,0.11498855,0.135585383,0.098901099
光合作用,劳动力,10753,1,6,0.000177221,0.092191648,1470.492183,5.19E-06,0.000276352,0,6,4,1,3,0.016304348,0.303130148,10.28333333,0.000610794,0.016525758,0,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0
人类,劳动力,36966,21,56,0.001654064,0.141671723,430928.4321,0.001520293,0.004238289,0,56,2,21,28,0.152173913,0.465822785,3013.535714,0.178993568,0.253448122,0.087301587,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0
劳动力,地球,19340,2,6,0.000177221,0.111697267,1618.93733,5.71E-06,0.001222556,0,6,3,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,2,3,0.016304348,0.367265469,11.32142857,0.000672454,0.073108393,0.666666667
劳动力,氧气,12160,1,6,0.000177221,0.097491865,3708.745391,1.31E-05,0.000424578,0,6,3,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,1,3,0.016304348,0.320557491,25.93571429,0.001540491,0.025389618,0
劳动力,呼吸作用,9008,1,4,0.000118147,0.091888884,536.2410714,1.89E-06,0.000240358,0,4,4,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,1,2,0.010869565,0.302134647,3.75,0.000222737,0.014373318,0
二氧化碳,劳动力,10932,1,4,0.000118147,0.097153352,1520.88182,5.37E-06,0.000403116,0,4,3,1,2,0.010869565,0.319444444,10.63571429,0.000631725,0.024106191,0,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0
劳动力,发展,7690,3,8,0.000236295,0.10951141,34847.61184,0.000122941,0.000845325,0,8,3,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,3,4,0.02173913,0.360078278,243.6936508,0.014474558,0.050550114,0.333333333
劳动力,基础建设,1904,1,4,0.000118147,0.081101928,6125.405153,2.16E-05,7.83E-05,0,4,2,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
劳动人民,国家,6192,77,130,0.003839792,0.128203089,42307.58981,0.000149259,0.000924786,0,130,3,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,77,65,0.35326087,0.542772861,8753.294444,0.519915327,0.483817032,0.034615385
劳动人民,花朵,9595,77,112,0.003308129,0.120390159,31830.62632,0.000112297,0.000804031,0,112,3,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,77,56,0.304347826,0.509695291,6585.646825,0.391164577,0.420642156,0.042207792
劳动人民,园丁,11129,7,18,0.000531664,0.097884791,2955.178638,1.04E-05,0.000292974,0,18,4,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,7,9,0.048913043,0.414414414,611.4162698,0.036316006,0.153274176,0.361111111
劳动人民,学生,8829,5,14,0.000413516,0.092078066,326.2883598,1.15E-06,0.000230112,0,14,4,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,5,7,0.038043478,0.389830508,67.50793651,0.004009737,0.120386761,0.476190476
劳动人民,教师,9659,4,12,0.000354442,0.084226448,202.1867725,7.13E-07,0.000180255,0,12,4,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,4,6,0.032608696,0.356589147,41.83174603,0.002484661,0.094303171,0.466666667
劳动人民,青年,1904,22,42,0.001240548,0.102020768,8919.425661,3.15E-05,0.000354326,0,42,2,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,22,21,0.114130435,0.431924883,1845.398413,0.109610264,0.185371569,0.080952381
公民,劳动人民,4097,1,6,0.000177221,0.089241986,0,0,0.000157471,0,6,3,1,3,0.016304348,0.377823409,0,0,0.082383554,1,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0
劳动人民,植物,8797,22,28,0.000827032,0.101544036,9357.078241,3.30E-05,0.000259163,0,28,4,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,22,14,0.076086957,0.429906542,1935.947222,0.11498855,0.135585383,0.098901099
光合作用,劳动人民,2505,1,6,0.000177221,0.071599419,49.70277778,1.75E-07,3.16E-05,0,6,5,1,3,0.016304348,0.303130148,10.28333333,0.000610794,0.016525758,0,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0
人类,劳动人民,11842,21,56,0.001654064,0.110027461,14565.42262,5.14E-05,0.00048445,0,56,3,21,28,0.152173913,0.465822785,3013.535714,0.178993568,0.253448122,0.087301587,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0
劳动人民,地球,4962,2,6,0.000177221,0.086748198,54.7202381,1.93E-07,0.000139742,0,6,4,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,2,3,0.016304348,0.367265469,11.32142857,0.000672454,0.073108393,0.666666667
劳动人民,氧气,2904,1,6,0.000177221,0.075715762,125.3559524,4.42E-07,4.85E-05,0,6,4,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,1,3,0.016304348,0.320557491,25.93571429,0.001540491,0.025389618,0
劳动人民,呼吸作用,2102,1,4,0.000118147,0.071364281,18.125,6.39E-08,2.75E-05,0,4,5,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,1,2,0.010869565,0.302134647,3.75,0.000222737,0.014373318,0
二氧化碳,劳动人民,2660,1,4,0.000118147,0.07545286,51.40595238,1.81E-07,4.61E-05,0,4,4,1,2,0.010869565,0.319444444,10.63571429,0.000631725,0.024106191,0,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0
劳动人民,发展,1904,3,8,0.000236295,0.085050582,1177.852646,4.16E-06,9.66E-05,0,8,2,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,3,4,0.02173913,0.360078278,243.6936508,0.014474558,0.050550114,0.333333333
劳动人民,基础建设,412,1,4,0.000118147,0.062986735,207.0392857,7.30E-07,8.95E-06,0,4,1,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
劳动人民,劳动力,412,1,4,0.000118147,0.071836111,691.1551587,2.44E-06,3.20E-05,0,4,1,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0
人才,国家,22884,308,325,0.00959948,0.211589421,1585951.065,0.005595153,0.046291398,0.013846154,325,1,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,77,65,0.35326087,0.542772861,8753.294444,0.519915327,0.483817032,0.034615385
人才,花朵,25058,308,280,0.008270321,0.198694774,1193209.444,0.004209581,0.040246854,0.016883117,280,1,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,77,56,0.304347826,0.509695291,6585.646825,0.391164577,0.420642156,0.042207792
人才,园丁,71341,28,45,0.001329159,0.161551382,110778.4378,0.000390821,0.014665205,0.144444444,45,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,7,9,0.048913043,0.414414414,611.4162698,0.036316006,0.153274176,0.361111111
人才,学生,53080,20,35,0.00103379,0.151967825,12231.31296,4.32E-05,0.011518552,0.19047619,35,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,5,7,0.038043478,0.389830508,67.50793651,0.004009737,0.120386761,0.476190476
人才,教师,62546,16,30,0.000886106,0.139009329,7579.215185,2.67E-05,0.009022885,0.186666667,30,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,4,6,0.032608696,0.356589147,41.83174603,0.002484661,0.094303171,0.466666667
人才,青年,66636,88,105,0.003101371,0.168377497,334355.4357,0.001179589,0.017736269,0.032380952,105,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,22,21,0.114130435,0.431924883,1845.398413,0.109610264,0.185371569,0.080952381
人才,公民,44937,4,15,0.000443053,0.147287091,0,0,0.007882422,0.4,15,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,3,0.016304348,0.377823409,0,0,0.082383554,1
人才,植物,64018,88,70,0.00206758,0.167590686,350761.3709,0.001237468,0.012972749,0.03956044,70,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,22,14,0.076086957,0.429906542,1935.947222,0.11498855,0.135585383,0.098901099
人才,光合作用,27776,4,15,0.000443053,0.11816938,1863.168611,6.57E-06,0.001581177,0,15,3,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,3,0.016304348,0.303130148,10.28333333,0.000610794,0.016525758,0
人才,人类,74030,84,140,0.004135161,0.181591933,546002.4458,0.001926268,0.024249803,0.034920635,140,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,21,28,0.152173913,0.465822785,3013.535714,0.178993568,0.253448122,0.087301587
人才,地球,40580,8,15,0.000443053,0.143171285,2051.254167,7.24E-06,0.006994978,0.266666667,15,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,2,3,0.016304348,0.367265469,11.32142857,0.000672454,0.073108393,0.666666667
人才,氧气,30359,4,15,0.000443053,0.12496309,4699.119167,1.66E-05,0.002429267,0,15,3,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,3,0.016304348,0.320557491,25.93571429,0.001540491,0.025389618,0
人才,呼吸作用,22506,4,10,0.000295369,0.117781303,679.4375,2.40E-06,0.001375233,0,10,3,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,2,0.010869565,0.302134647,3.75,0.000222737,0.014373318,0
二氧化碳,人才,27049,4,10,0.000295369,0.12452919,1927.014167,6.80E-06,0.00230647,0,10,3,1,2,0.010869565,0.319444444,10.63571429,0.000631725,0.024106191,0,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4
人才,发展,16291,12,20,0.000590737,0.140369498,44153.22796,0.00015577,0.004836612,0.133333333,20,2,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,3,4,0.02173913,0.360078278,243.6936508,0.014474558,0.050550114,0.333333333
人才,基础建设,5034,4,10,0.000295369,0.103954802,7761.1175,2.74E-05,0.000448183,0,10,3,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
人才,劳动力,18658,4,10,0.000295369,0.118560022,25908.78528,9.14E-05,0.001600002,0,10,3,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0
人才,劳动人民,5335,4,10,0.000295369,0.092078066,875.7194444,3.09E-06,0.000182885,0,10,4,4,5,0.027173913,0.389830508,181.1833333,0.010761662,0.095679553,0.4,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0
国家,培养,21108,77,130,0.003839792,0.164802321,183965.0716,0.000649019,0.008444462,0,130,2,77,65,0.35326087,0.542772861,8753.294444,0.519915327,0.483817032,0.034615385,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
培养,花朵,25814,77,112,0.003308129,0.154758966,138408.3441,0.000488297,0.007341818,0,112,2,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,77,56,0.304347826,0.509695291,6585.646825,0.391164577,0.420642156,0.042207792
园丁,培养,43748,7,18,0.000531664,0.125828799,12849.93194,4.53E-05,0.002675222,0,18,3,7,9,0.048913043,0.414414414,611.4162698,0.036316006,0.153274176,0.361111111,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
培养,学生,35238,5,14,0.000413516,0.118364379,1418.791799,5.01E-06,0.002101211,0,14,3,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,5,7,0.038043478,0.389830508,67.50793651,0.004009737,0.120386761,0.476190476
培养,教师,39313,4,12,0.000354442,0.108271292,879.1638624,3.10E-06,0.001645952,0,12,3,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,4,6,0.032608696,0.356589147,41.83174603,0.002484661,0.094303171,0.466666667
培养,青年,4372,22,42,0.001240548,0.131145509,38784.12331,0.000136828,0.003235445,0,42,1,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,22,21,0.114130435,0.431924883,1845.398413,0.109610264,0.185371569,0.080952381
公民,培养,16520,1,6,0.000177221,0.114718659,0,0,0.001437909,0,6,2,1,3,0.016304348,0.377823409,0,0,0.082383554,1,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
培养,植物,35339,22,28,0.000827032,0.130532679,40687.15745,0.000143542,0.002366485,0,28,3,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,22,14,0.076086957,0.429906542,1935.947222,0.11498855,0.135585383,0.098901099
光合作用,培养,11699,1,6,0.000177221,0.092039517,216.1213889,7.62E-07,0.000288438,0,6,4,1,3,0.016304348,0.303130148,10.28333333,0.000610794,0.016525758,0,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
人类,培养,41911,21,56,0.001654064,0.141437941,63334.4756,0.000223441,0.004423641,0,56,2,21,28,0.152173913,0.465822785,3013.535714,0.178993568,0.253448122,0.087301587,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
地球,培养,21319,2,6,0.000177221,0.111512948,237.9386905,8.39E-07,0.001276022,0,6,3,2,3,0.016304348,0.367265469,11.32142857,0.000672454,0.073108393,0.666666667,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
培养,氧气,13416,1,6,0.000177221,0.097330987,545.0822619,1.92E-06,0.000443146,0,6,3,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,1,3,0.016304348,0.320557491,25.93571429,0.001540491,0.025389618,0
呼吸作用,培养,9783,1,4,0.000118147,0.091737253,78.8125,2.78E-07,0.00025087,0,4,4,1,2,0.010869565,0.302134647,3.75,0.000222737,0.014373318,0,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
二氧化碳,培养,12097,1,4,0.000118147,0.096993033,223.5272619,7.89E-07,0.000420745,0,4,3,1,2,0.010869565,0.319444444,10.63571429,0.000631725,0.024106191,0,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
发展,培养,8612,3,8,0.000236295,0.109330698,5121.628228,1.81E-05,0.000882293,0,8,3,3,4,0.02173913,0.360078278,243.6936508,0.014474558,0.050550114,0.333333333,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
培养,基础建设,2114,1,4,0.000118147,0.080968097,900.2639286,3.18E-06,8.18E-05,0,4,4,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0,1,2,0.010869565,0.266666667,42.83571429,0.002544293,0.004684204,0
劳动力,培养,950,1,4,0.000118147,0.09234378,3005.333294,1.06E-05,0.000291872,0,4,2,1,2,0.010869565,0.304132231,142.997619,0.008493563,0.016722511,0,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
劳动人民,培养,586,1,4,0.000118147,0.07171757,101.5805556,3.58E-07,3.34E-05,0,4,3,1,2,0.010869565,0.236200257,4.833333333,0.000287083,0.001911438,0,1,2,0.010869565,0.303630363,21.01666667,0.001248317,0.017453834,0
